season,team_id,team_name,player_name,player_id,pos_rank,eligible_slots,lineup_slot,acquisition_type,pro_team,on_team_id,position,total_points,avg_points,percent_owned,percent_started,actual_rushingAttempts,actual_rushingYards,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_fumbles,actual_turnovers,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_gamesPlayed,actual_rushingTouchdowns,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_passingInterceptions,actual_passingCompletionPercentage,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveSacks,actual_defensiveForcedFumbles,actual_defensivePointsAllowed,actual_defensiveYardsAllowed,projected_rushingAttempts,projected_rushingYards,projected_rushingTouchdowns,projected_rushingYardsPerAttempt,projected_receivingYards,projected_receivingTouchdowns,projected_receivingReceptions,projected_receivingTargets,projected_receivingYardsPerReception,projected_fumbles,projected_turnovers,projected_gamesPlayed,projected_passingAttempts,projected_passingCompletions,projected_passingIncompletions,projected_passingYards,projected_passingTouchdowns,projected_passingInterceptions,projected_passingCompletionPercentage,projected_madeFieldGoals,projected_attemptedFieldGoals,projected_missedFieldGoals,projected_madeExtraPoints,projected_attemptedExtraPoints,projected_missedExtraPoints,projected_defensiveTouchdowns,projected_defensiveInterceptions,projected_defensiveSacks,projected_defensiveForcedFumbles,projected_defensiveTotalTackles,projected_defensivePointsAllowed,projected_defensiveYardsAllowed,round_num,round_pick,drafted_team_id
2022,2,Better Call Jamaal,Chargers D/ST,-16024,24,D/ST,D/ST,ADD,LAC,2,D/ST,87,5.12,26.72,17.75,,0,,,0,,,,,,,1029,10,7,,17,,,,,,,,,,,,,,,1,14,40,15,378,5884,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.813488024,14.22752008,42.10202242,16.75043859,1032.659019,361.3967895,5963.441895,0,0,-1
2022,2,Better Call Jamaal,Joshua Kelley,3910544,65,"RB, RB/WR",BE,ADD,LAC,2,RB,57.8,4.45,6.32,0.96,69,287,4.15942029,14,100.9999999,,25,88,7.21428571,,,,9,4,12,13,2,,,,,,,,,,,,,,,,,,,,54.68003702,219.43726320486812,1.899846705,4.013114752,48.21767841009637,0.257419913,7.187442647,9.141968988,6.708600093,0.681732417,0.321516925,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Christian McCaffrey,3117251,2,"RB, RB/WR",RB,DRAFT,SF,3,RB,313.86,18.46,99.95,98.28,244,1139.000001,4.66803279,85,741.0000001,5,108,695,8.71764706,1,,,11,6,84,17,8,1,1,,2,1,,1,,,,,,,,,,,,,211.6854494,922.2219169,7.73053488,4.356567348,681.4129373149748,2.458482781,89.59399549,104.4089123,7.605564788,2.315470123,1.133973334,14.17647059,,,,,,,,,,,,,,,,,,,,,1,2,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,James Conner,3045147,20,"RB, RB/WR",RB,DRAFT,ARI,3,RB,177.2,13.63,96.19,67.07,183,781.9999993199999,4.27322404,46,300,1,58,376,6.52173913,3,1,1,3,10,48,13,7,,,,,,,,,,,,,,,,,,,,223.6032813,900.3103614450806,10.66104349,4.026373657,336.27637265613663,1.516709229,44.5903283,52.43839471,7.541464382,2.339588544,1.115109129,14.17647059,,,,,,,,,,,,,,,,,,,,,2,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Mark Andrews,3116365,4,"TE, RB/WR/TE",TE,DRAFT,BAL,3,TE,154,10.27,99.47,88.93,3,8.00000001,2.66666667,73,847.0000003,5,113,243,11.60273973,1,,,9,6,32,15,,,,,,,,,,,,,,,,,,,,,,0,,,1018.2475237278431,8.481248225,81.98338188,122.6403109,12.4201698,1.087571831,0.609040225,16.05882353,,,,,,,,,,,,,,,,,,,,,3,2,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Brandin Cooks,16731,49,"WR, RB/WR",BE,DRAFT,DAL,3,WR,117.1,9.01,73.91,20.43,2,7,3.5,57,698.9999997,3,93,205,12.26315789,,,,3,9,18,13,,,,,,,,,,,,,,,,,,,,,3.689716829,24.20571202002621,0.137645792,6.560316995,1030.8974986816029,4.04439658,84.68849218,125.438313,12.17281678,0.631314637,0.350900511,16.05882353,,,,,,,,,,,,,,,,,,,,,4,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,DK Metcalf,4047650,18,"WR, RB/WR",WR,DRAFT,SEA,3,WR,181.8,10.69,99.07,87.64,,0,,90,1048,6,141,217,11.64444444,2,2,1,9,8,36,17,,,,,,,,,,,,,,,,,,,,,,0,,,1071.9891710240877,5.431146673,73.42380086,123.200251,14.60002286,1.133423608,0.634717221,16.05882353,,,,,,,,,,,,,,,,,,,,,5,2,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Aaron Rodgers,8439,13,QB,BE,DRAFT,GB,3,QB,239.2,14.07,83.36,42.15,34,93.99999992,2.76470588,,0,,,,,8,16,,8,9,162,17,1,542,350,192,217.3529412,26,12,0.64575646,,,,,,,,,,,,,35.73750802,138.09588555996118,2.068531347,3.864172216,0,,,,,6.485322552,10.64382359,16,558.6630709,369.5776331,189.0854378,256.3536829,34.4215309,7.538213294,0.661539401,,,,,,,,,,,,,,8,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Brandon Aiyuk,4360438,15,"WR, RB/WR",WR,DRAFT,SF,3,WR,188.8,11.11,90.6,44.78,2,23,11.5,78,1015,8,114,388,13.01282051,1,1,3,13,4,48,17,,,,,,,,,,,,,,,,,,,,,2.629095449,16.31617497466888,0.143641433,6.206003278,823.3243370170043,6.313810603,62.49689656,99.90609312,13.17384354,1.077719617,0.599172299,16.05882353,,,,,,,,,,,,,,,,,,,,,9,2,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Raheem Mostert,2576414,26,"RB, RB/WR",BE,DRAFT,MIA,3,RB,152.8,9.55,79.12,23.92,181,890.9999993299999,4.92265193,31,201.9999999,2,42,179,6.51612903,1,1,1,8,8,30,16,3,,,,,,,,,,,,,,,,,,,,142.3777155,734.4635985242503,5.065447696,5.158557264,100.63700962543687,0.67174373,13.28446975,17.63068227,7.575538318,1.523415807,0.713772355,13.23529412,,,,,,,,,,,,,,,,,,,,,10,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Rachaad White,4697815,38,"RB, RB/WR",BE,DRAFT,TB,3,RB,114.1,6.71,64.33,17.37,129,480.9999999,3.72868217,50,290,2,58,319,5.8,3,3,6,8,9,18,17,1,,,,,,,,,,,,,,,,,,,,76.33980937,324.8676990378448,2.54231691,4.255547685,184.19006465622863,1.003866884,24.29673998,32.40126204,7.580855078,0.82541752,0.399620162,15.11764706,,,,,,,,,,,,,,,,,,,,,14,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Tua Tagovailoa,4241479,15,QB,BE,DRAFT,MIA,3,QB,230.92,17.76,82.68,21.11,24,70.00000008,2.91666667,,0,,,,,6,9,,8,5,150,13,,400,259,141,272.9230769,25,8,0.6475,,,,,,,,,,,,,53.86422046,182.8900226341307,3.336232528,3.395389761,0,,,,,9.582627557,17.7980303,16,568.5450925,377.7832763,190.7618163,249.0073683,26.33072367,13.21409491,0.664473726,,,,,,,,,,,,,,15,2,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Graham Gano,12460,7,K,K,DRAFT,NYG,3,K,142,8.35,73.88,60.19,,0,,,0,,,,,,,1,9,7,119,17,,,,,,,,,29,32,3,32,34,2,,,,,,,,0,,,0,,,,,,,17,,,,,,,,29.02521935,32.89668775,3.871468404,32.90575021,33.57729614,0.671545923,,,,,,,,16,11,3
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Jared Goff,3046779,10,QB,QB,ADD,DET,3,QB,283.82,16.7,71.23,44.69,29,73.00000002,2.51724138,1,5,,1,5,5,7,11,2,9,8,176,17,,587,382,205,261.0588235,29,7,0.65076661,,,,,,,,,,,,,26.61505899,76.28321445282998,1.103733934,2.866167401,0,,,,,8.857190182,15.47691184,16,544.9559138,353.0648641,191.8910497,237.3482406,24.28074761,11.23321744,0.647877847,,,,,,,,,,,,,,0,0,-1
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Zonovan Knight,4427728,66,"RB, RB/WR",RB/WR/TE,ADD,NYJ,3,RB,52.5,6.56,65.26,26.21,85,299.99999959999997,3.52941176,13,99.99999997,,14,132,7.69230769,2,,,1,7,6,8,1,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Mack Hollins,2991662,44,"WR, RB/WR",BE,ADD,LV,3,WR,125.66,7.39,18.98,3.9,4,40,10,57,690.0000001,4,94,196,12.10526316,,,3,6,11,24,17,,1,1,,0.23529412,,,1,,,,,,,,,,,,,,0,,,360.9776099829171,3.056706991,26.41172588,46.61707855,13.66732381,0.364065897,0.203876902,16.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Patriots D/ST,-16017,1,D/ST,D/ST,ADD,NE,3,D/ST,173,10.18,73.79,43.31,,0,,,0,,,,,,,1182,8,9,,17,,,,,,,,,,,,,,,7,19,54,13,335,5474,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.846248335,13.66004512,38.87986166,12.25140989,1090.549361,400.0996729,5850.134634,0,0,-1
2022,3,ا وبدأت اوروبا  🗣📠❗️💯,Dolphins D/ST,-16015,21,D/ST,BE,ADD,MIA,3,D/ST,89,5.24,41.19,26,,0,,,0,,,,,,,1118,9,8,,17,,,,,,,,,,,,,,,2,8,40,13,383,5743,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.800223034,13.12734068,41.42907992,14.82349691,1023.197239,381.911247,5842.331874,16,7,1
2022,4,Aaron Jonestown M@ssacre,Justin Jefferson,4262921,1,"WR, RB/WR",WR,DRAFT,MIN,4,WR,304.66,17.92,99.95,96.86,4,24,6,128,1809,8,184,613,14.1328125,,,2,13,4,56,17,1,2,2,,2,,,1,,,,,,,,,,,,,4.283771475,23.858707460154328,0.204073201,5.569556546,1376.430859799436,7.815247786,98.94247841,150.9242274,13.91142492,1.171812334,0.764008917,16.05882353,2.891089139,1.770487895,1.120601243,1.167549979,0.130504115,0.115289579,0.612394779,,,,,,,,,,,,,,1,5,4
2022,4,Aaron Jonestown M@ssacre,Aaron Jones,3042519,9,"RB, RB/WR",RB,DRAFT,GB,4,RB,219.1,12.89,99.32,83.95,213,1121,5.2629108,59,394.9999998,5,72,447,6.69491525,5,3,,8,9,44,17,2,,,,,,,,,,,,,,,,,,,,181.2641293,825.3107786,5.488989904,4.553083844,499.6784929834563,3.256090608,58.60146995,74.42233593,8.526722852,2.044849396,0.990588357,14.17647059,,,,,,,,,,,,,,,,,,,,,2,8,4
2022,4,Aaron Jonestown M@ssacre,Jaylen Waddle,4372016,7,"WR, RB/WR",RB/WR/TE,DRAFT,MIA,4,WR,221.7,13.04,99.67,83.47,3,26.00000001,8.66666667,75,1355.9999999999998,8,117,510,18.08,1,1,1,9,8,48,17,,,,,,,,,,,,,,,,,,,,,8.068168096,48.17602910429237,0.488229211,5.971123622,910.8205678686596,5.615770161,85.66804245,123.7628641,10.63197596,1.48629425,0.819531782,16.05882353,,,,,,,,,,,,,,,,,,,,,4,8,4
2022,4,Aaron Jonestown M@ssacre,Dak Prescott,2577417,19,QB,QB,DRAFT,DAL,4,QB,198.6,16.55,91.02,54.56,45,181.9999998,4.04444444,,0,,,,,4,16,,8,4,144,12,1,394,261,133,238.3333333,23,15,0.66243655,,,,,,,,,,,,,52.02033756,194.51415421419728,2.925026731,3.739194387,0,,,,,10.29786332,16.5298667,16,598.9949981,390.8364461,208.158552,274.9637668,30.48154717,11.60247587,0.652486995,,,,,,,,,,,,,,7,5,4
2022,4,Aaron Jonestown M@ssacre,AJ Dillon,4239934,25,"RB, RB/WR",BE,DRAFT,GB,4,RB,153.6,9.04,77.56,28.04,186,770.0000007,4.13978495,28,206.0000001,,43,197,7.35714286,1,,1,8,9,42,17,7,,,,,,,,,,,,,,,,,,,,177.2460545,756.0013855571003,5.12278406,4.26526496,242.25318459224343,1.188647883,32.21629372,40.04712714,7.519585794,1.892404574,0.899612176,15.11764706,,,,,,,,,,,,,,,,,,,,,8,8,4
2022,4,Aaron Jonestown M@ssacre,Garrett Wilson,4569618,19,"WR, RB/WR",BE,DRAFT,NYJ,4,WR,174.2,10.25,92.77,56.27,4,4,1,83,1103,4,147,384,13.28915663,2,1,1,7,10,24,17,,1,,1,,,,,,,,,,,,,,,,,1.984770474,12.086106112706116,0.073561221,6.089422566,803.4030870444013,5.004679019,62.76701388,102.1956434,12.79976595,0.687981402,0.383160786,16.05882353,,,,,,,,,,,,,,,,,,,,,9,5,4
2022,4,Aaron Jonestown M@ssacre,Brian Robinson Jr.,4241474,41,"RB, RB/WR",RB,DRAFT,WSH,4,RB,108.2,9.02,74.42,27.12,205,797.0000004,3.88780488,9,60.000000029999995,1,12,72,6.66666667,2,,1,6,5,18,12,2,,,,,,,,,,,,,,,,,,,,115.8226898,486.8784264015119,4.952530891,4.20365325,92.05837686,0.493676618,12.5585728,16.54749332,7.330321552,1.052978704,0.494670702,11.47058824,,,,,,,,,,,,,,,,,,,,,11,5,4
2022,4,Aaron Jonestown M@ssacre,Jeff Wilson Jr.,3122976,29,"RB, RB/WR",BE,ADD,MIA,4,RB,147.5,9.22,67.08,12.72,176,860.0000006399999,4.88636364,22,185,1,37,136,8.40909091,3,2,2,8,8,36,16,5,,,,,,,,,,,,,,,,,,,,44.74602565,183.4765135462564,1.795589043,4.100397988,77.42550597143774,0.645770876,9.901517254,14.19866336,7.819559769,0.647472009,0.309568585,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,4,Aaron Jonestown M@ssacre,George Pickens,4426354,36,"WR, RB/WR",WR,ADD,PIT,4,WR,140.5,8.26,61.28,12.94,3,24,8,52,800.9999998,4,84,104,15.40384615,,,1,9,8,32,17,1,,,,,,,,,,,,,,,,,,,,,0,,,727.4836252190103,3.062234171,56.14358863,93.46375141,12.95755478,0.596520161,0.33405129,16.05882353,,,,,,,,,,,,,,,,,,,,,11,1,8
2022,4,Aaron Jonestown M@ssacre,Eagles D/ST,-16021,2,D/ST,BE,ADD,PHI,4,D/ST,158,9.29,94.42,78.97,,0,,,0,,,,,,,1099,14,3,,17,,,,,,,,,,,,,,,2,17,70,15,324,5125,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.8390169,13.75000273,43.39458504,13.81934424,1033.429696,347.7893365,5823.848713,15,11,9
2022,4,Aaron Jonestown M@ssacre,Greg Dulcich,4367209,30,"TE, RB/WR/TE",BE,ADD,DEN,4,TE,69.6,6.96,43.49,15.9,,0,,33,410.9999999,2,55,155,12.45454545,,,,2,8,12,10,,,,,,,,,,,,,,,,,,,,,,0,,,153.90671623610987,1.474936343,14.97356238,21.42158448,10.2785638,0.172220182,0.096443302,12.23529412,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,4,Aaron Jonestown M@ssacre,Cameron Dicker,4362081,30,K,K,ADD,LAC,4,K,93,8.45,17.36,15.48,,0,,,0,,,,,,,,7,4,87,11,,,,,,,,,21,22,1,24,24,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,4,Aaron Jonestown M@ssacre,Juwan Johnson,3929645,11,"TE, RB/WR/TE",TE,ADD,NO,4,TE,113.8,7.11,22.16,7.35,,0,,42,508.0000002,7,65,182,12.0952381,,,2,7,9,42,16,,,,,,,,,,,,,,,,,,,,,,0,,,17.30299108734087,0.15680738,1.612089582,2.497312937,10.73326897,0.019466187,0.010901065,15.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,4,Aaron Jonestown M@ssacre,Buccaneers D/ST,-16027,18,D/ST,D/ST,ADD,TB,4,D/ST,97,5.71,66.51,42.18,,0,,,0,,,,,,,1119,8,9,,17,,,,,,,,,,,,,,,1,10,44,12,358,5513,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.804630921,14.47488054,44.78339521,15.22759826,1015.783605,362.6511578,5799.085587,13,3,10
2022,4,Aaron Jonestown M@ssacre,Gardner Minshew,4038524,48,QB,BE,ADD,IND,4,QB,36.82,7.36,35.96,19.13,7,3.00000001,0.42857143,,0,,,,,4,4,1,3,2,24,5,1,76,44,32,132.6,3,3,0.57894737,,,,,,,,,,,,,9.492476931,45.25964663109772,0.316032248,4.767949078,0,,,,,1.105938806,1.72206785,4,59.71211245,37.90457213,21.80754032,108.9307006,3.046332197,1.194066855,0.634788665,,,,,,,,,,,,,,0,0,-1
2022,4,Aaron Jonestown M@ssacre,Deon Jackson,4240455,56,"RB, RB/WR",BE,ADD,IND,4,RB,69.5,4.34,17.58,2.28,68,236.0000003,3.47058824,30,209.0000001,1,34,228,6.96666667,1,1,1,3,12,12,16,1,,,,,,,,,,,,,,,,,,,,47.48180381,203.78061400833667,1.713522214,4.291762268,28.537892780397573,0.175857489,3.983830855,5.179079927,7.163429829,0.425450138,0.199000371,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Cooper Kupp,2977187,24,"WR, RB/WR",BE,DRAFT,LAR,5,WR,163.9,18.21,80.04,14.94,9,52.00000002,5.77777778,75,812.0000003,6,98,422,10.82666667,2,1,2,3,6,42,9,1,1,,1,,,,,,,,,,,,,,,,,4.233370482,24.562607111988527,0.160663469,5.802139741,1363.285769520171,9.786025764,115.0544227,156.7949267,11.84905141,1.325514263,0.737583907,16.05882353,,,,,,,,,,,,,,,,,,,,,1,4,5
2022,5,Nate King Kupps Balls,J.K. Dobbins,4241985,52,"RB, RB/WR",RB/WR/TE,DRAFT,BAL,5,RB,77.7,9.71,79.4,28.61,92,519.9999997,5.65217391,7,42,1,8,39,6,,,,4,4,18,8,2,,,,,,,,,,,,,,,,,,,,198.6875884,942.6090197176544,9.065558345,4.744176661,252.13369737570733,1.28594684,33.40633127,44.37926818,7.547482402,2.138803545,1.014634401,14.61764706,,,,,,,,,,,,,,,,,,,,,4,9,5
2022,5,Nate King Kupps Balls,Kyler Murray,3917315,18,QB,BE,DRAFT,ARI,5,QB,200.52,18.23,56.44,18.96,67,418,6.23880597,,0,,,,,8,9,,3,8,104,11,3,390,259,131,215.2727273,14,7,0.66410256,,,,,,,,,,,,,96.77189245,491.8204942060128,5.206314921,5.082265953,0,,,,,10.46645707,18.14739188,16,566.7152587,371.2472773,195.4679814,256.2987423,25.58928396,13.15241396,0.65508608,,,,,,,,,,,,,,6,9,5
2022,5,Nate King Kupps Balls,Antonio Gibson,4360294,31,"RB, RB/WR",BE,DRAFT,WSH,5,RB,142.9,9.53,76.68,14.93,149,546,3.66442953,46,352.99999984000004,2,58,297,7.67391304,1,,,7,7,30,15,3,,,,,,,,,,,,,,,,,,,,197.5199967,830.6144185323045,7.250475495,4.205216851,201.5424775,1.109343084,28.10826567,36.37372955,7.170221026,2.872483143,1.357127,15.11764706,,,,,,,,,,,,,,,,,,,,,7,4,5
2022,5,Nate King Kupps Balls,Allen Lazard,3128390,32,"WR, RB/WR",WR,DRAFT,NYJ,5,WR,144.8,9.65,85.02,27.98,2,0,,60,787.9999998,6,100,248,13.13333333,,,2,8,7,36,15,,,,,,,,,,,,,,,,,,,,,3.7926914,25.128861096887658,0.140727003,6.625601307,724.8719676880954,6.829837813,55.78483791,85.25151561,12.99406783,0.535664273,0.296561967,14.11764706,,,,,,,,,,,,,,,,,,,,,8,9,5
2022,5,Nate King Kupps Balls,Kenneth Walker III,4567048,16,"RB, RB/WR",RB,DRAFT,SEA,5,RB,189,12.6,96.83,61.08,228,1050,4.60526316,27,165,,35,221,6.11111111,,,1,8,7,54,15,9,,,,,,,,,,,,,,,,,,,,150.2894754,657.1543759679715,3.814519284,4.37259079,145.22112877135828,0.732436335,20.02784398,26.28854106,7.250961657,1.396936801,0.659017697,14.11764706,,,,,,,,,,,,,,,,,,,,,10,9,5
2022,5,Nate King Kupps Balls,Pat Freiermuth,4361411,8,"TE, RB/WR/TE",TE,DRAFT,PIT,5,TE,116.7,7.29,92.82,59.39,,0,,63,732.0000001,2,98,291,11.61904762,,,1,8,8,12,16,,,,,,,,,,,,,,,,,,,,,,0,,,563.3193834299765,4.097806136,63.58805617,88.32620565,8.858886674,0.812979769,0.455268671,16.05882353,,,,,,,,,,,,,,,,,,,,,11,4,5
2022,5,Nate King Kupps Balls,49ers D/ST,-16025,3,D/ST,D/ST,DRAFT,SF,5,D/ST,156,9.18,97.11,88.78,,0,,,0,,,,,,,1093,13,4,,17,,,,,,,,,,,,,,,3,20,44,16,267,5110,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.869138834,13.9276398,41.63168016,13.74834648,1050.764531,367.496454,5807.130399,13,4,5
2022,5,Nate King Kupps Balls,D'Onta Foreman,3125116,35,"RB, RB/WR",RB,ADD,CHI,5,RB,128.5,7.56,77.25,24.44,203,913.9999992,4.50246305,5,26,,9,27,5.2,1,,,7,10,32,17,5,,,,,,,,,,,,,,,,,,,,85.61874224,363.4525893467506,2.665841687,4.245012013,64.35454511600189,0.269555289,8.576249738,11.15581577,7.5038096,1.188472675,0.557518216,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Courtland Sutton,3128429,43,"WR, RB/WR",WR,TRADE,DEN,5,WR,127.4,8.49,83.43,21.58,1,5,5,64,829,2,109,152,12.953125,,,4,4,11,12,15,,,,,,,,,,,,,,,,,,,,,,0,,,961.0056789355526,8.097784727,65.51313249,111.4252559,14.66890137,0.637907427,0.357228159,16.05882353,,,,,,,,,,,,,,,,,,,,,5,3,10
2022,5,Nate King Kupps Balls,Brett Maher,16486,2,K,K,ADD,DAL,5,K,158,9.29,80.84,76.57,,0,,,0,,,,,,,,12,5,137,17,,,,,,,,,29,32,3,50,53,3,,,,,,,,0,,,0,,,,,,,17,,,,,,,,26.81136958,32.59082934,5.779459762,40.4498209,44.00651202,3.556691118,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Darius Slayton,3916945,51,"WR, RB/WR",BE,ADD,NYG,5,WR,105.4,6.59,44,12.53,,0,,46,723.9999997799999,2,71,262,15.73913043,2,1,1,8,7,12,16,,,,,,,,,,,,,,,,,,,,,,0,,,79.0239748,0.421869845,5.532309161,10.83118677,14.28408509,0.075878137,0.042491757,15.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Van Jefferson,3930066,89,"WR, RB/WR",BE,ADD,LAR,5,WR,66.9,6.08,20.87,3.06,,0,,24,369,3,44,38,15.375,,,,2,9,18,11,,,,,,,,,,,,,,,,,,,,,3.998238872,25.45452259939305,0.182661883,6.366433676,625.6120211003847,4.601666372,42.89884281,74.20819138,14.58342417,0.588474325,0.324528549,15.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Travis Homer,4037457,82,"RB, RB/WR",BE,ADD,CHI,5,RB,35.1,3.51,15.99,3.03,19,73.99999996,3.89473684,16,157,1,18,122,9.8125,1,1,9,3,7,6,10,,,,,,,,,,,,,,,,,,1,,,16.65099128,72.33423834141364,0.486307945,4.344140065,50.761645185868616,0.200479238,7.136093041,9.196244107,7.113366501,0.19970148,0.097853698,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Corey Davis,3042778,73,"WR, RB/WR",BE,ADD,NYJ,5,WR,81.6,6.28,16.21,2.93,,0,,32,536,2,64,109,16.75,,,1,6,7,12,13,,,,,,,,,,,,,,,,,,1,,,,0,,,578.3313606,3.183640523,44.82541705,75.53066995,12.90186235,0.710988242,0.398153415,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2022,5,Nate King Kupps Balls,Kirk Cousins,14880,8,QB,QB,ADD,MIN,5,QB,291.58,17.15,90.5,52.36,31,97.00000006,3.12903226,,0,,,,,7,17,1,13,4,186,17,2,643,424,219,267.4705882,29,14,0.65940902,,,,,,,,,,,,,27.97803976,96.92920783,1.11348857,3.46447459,0,,,,,9.999743354,15.01353261,16,563.8432779,370.2303043,193.6129736,257.5757818,28.57940238,10.22258477,0.656619168,,,,,,,,,,,,,,13,2,3
2022,6,Pineapple Express,Ja'Marr Chase,4362628,12,"WR, RB/WR",WR,DRAFT,CIN,6,WR,198.9,16.57,99.88,94.36,5,8,1.6,87,1046,9,134,436,12.02298851,2,2,4,9,3,54,12,,,,,,,,,,,,,,,,,,,,,14.47250633,82.94585822888148,0.594217849,5.731271166,1253.9085090042486,9.245708423,83.93926653,130.3726885,14.93828289,1.459007346,0.795587846,16.05882353,,,,,,,,,,,,,,,,,,,,,1,7,6
2022,6,Pineapple Express,Tyreek Hill,3116406,2,"WR, RB/WR",WR,DRAFT,MIA,6,WR,287.7,16.92,99.95,98.1,7,31.99999999,4.57142857,119,1710,7,170,482,14.3697479,1,,4,9,8,48,17,1,,,,,,,,,,,,,,,,,,,,8.068168096,59.36109423890784,0.372929941,7.357443912,1088.4512523470164,7.014549885,87.82404623,129.9878464,12.39354481,1.231205,0.679115702,16.05882353,,,,,,,,,,,,,,,,,,,,,2,6,6
2022,6,Pineapple Express,Diontae Johnson,3932905,39,"WR, RB/WR",BE,DRAFT,PIT,6,WR,137.7,8.1,89.48,43.25,7,24.99999999,3.57142857,86,881.9999997,,147,235,10.25581395,1,,2,9,8,4,17,,,,,,,,,,,,,,,,,,,,,3.905594725,26.210586804790697,0.1198611,6.711036001,1064.1408271442097,3.800974056,87.02328494,141.4672583,12.22823096,1.765424827,0.981055016,16.05882353,,,,,,,,,,,,,,,,,,,,,4,6,6
2022,6,Pineapple Express,Devin Singletary,4040761,24,"RB, RB/WR",BE,DRAFT,HOU,6,RB,158.9,9.93,91.03,37.06,177,818.9999993,4.62711864,38,279.99999990000003,1,52,257,7.36842105,3,3,3,13,3,36,16,5,,,,,,,,,,,,,,,,,,,,201.4486891,911.1846532,7.047932985,4.523160003,206.55263996506895,0.998600591,30.49452435,40.99670082,6.773433735,2.873669344,1.359669206,15.11764706,,,,,,,,,,,,,,,,,,,,,5,7,6
2022,6,Pineapple Express,T.J. Hockenson,4036133,2,"TE, RB/WR/TE",TE,DRAFT,MIN,6,TE,172.4,10.14,98.93,88.47,,0,,86,914.0000003,6,129,413,10.62790698,1,1,,8,9,40,17,,,,,,,,,,,,,,,,,,,,,,0,,,700.0296362836397,4.94031899,68.23222122,99.70358652,10.25951704,0.539097161,0.30189441,16.05882353,,,,,,,,,,,,,,,,,,,,,6,6,6
2022,6,Pineapple Express,Joe Burrow,3915511,4,QB,QB,DRAFT,CIN,6,QB,350.7,21.92,99.27,81.11,75,257.00000024999997,3.42666667,,0,,,,,6,15,,12,4,240,16,5,606,414,192,279.6875,35,12,0.68316832,,,,,,,,,,,,,50.13421127,171.03112700362664,2.731577112,3.411465398,0,,,,,7.352894673,15.59828242,16,549.0473711,366.6429764,182.4043947,261.8980679,30.203697,12.08030834,0.667780224,,,,,,,,,,,,,,7,7,6
